                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7c40fe74f010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 5  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 21:27:51 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 21:30:05	 4657	 978	886	56	 181.05	 -6	-1 	0
2025-11-05 21:30:06	 4692	 900	886	56	 189.84	 -3	-1 	0
2025-11-05 21:30:07	 4727	 709	826	56	 200.39	 -6	-3 	0
2025-11-05 21:30:08	 4762	 808	808	56	 149.41	 0	1 	0
2025-11-05 21:30:09	 4797	 835	884	56	 305.51	 5	-4 	0
2025-11-05 21:30:10	 4832	 910	903	56	 29.88	 9	7 	0
2025-11-05 21:30:11	 4867	 1097	763	56	 235.20	 -1	-4 	6
2025-11-05 21:30:12	 4902	 1057	730	56	 164.88	 -3	-2 	6
2025-11-05 21:30:13	 4937	 1040	733	56	 68.20	 1	3 	6
2025-11-05 21:30:14	 4972	 1051	909	56	 177.19	 2	1 	0
2025-11-05 21:30:15	 5007	 1005	915	56	 191.25	 -4	-1 	0
2025-11-05 21:30:16	 5042	 941	904	56	 194.77	 -6	-2 	0
2025-11-05 21:30:17	 5077	 841	875	56	 187.73	 -1	-1 	0
2025-11-05 21:30:18	 5112	 842	874	56	 178.95	 -1	0 	0
2025-11-05 21:30:19	 5147	 877	894	56	 196.52	 1	0 	0
2025-11-05 21:30:20	 5182	 752	865	56	 175.43	 -6	-2 	0
2025-11-05 21:30:21	 5217	 704	850	56	 243.98	 -1	-1 	0
2025-11-05 21:30:22	 5252	 732	834	56	 228.16	 0	-1 	0
2025-11-05 21:30:23	 5287	 818	895	56	 191.25	 0	0 	0
2025-11-05 21:30:24	 5322	 886	918	56	 205.31	 2	0 	0
2025-11-05 21:30:25	 5357	 942	919	56	 191.25	 0	0 	0
2025-11-05 21:30:26	 5392	 926	915	56	 191.25	 1	0 	0
2025-11-05 21:30:27	 5427	 883	907	56	 191.25	 -1	-1 	0
2025-11-05 21:30:28	 5462	 731	841	56	 175.43	 -5	-3 	0
2025-11-05 21:30:29	 5497	 760	808	56	 177.19	 -1	-1 	0
2025-11-05 21:30:30	 5532	 672	821	56	 120.94	 0	0 	0
2025-11-05 21:30:31	 5567	 735	735	56	 147.30	 0	-1 	0
2025-11-05 21:30:32	 5602	 762	762	56	 182.46	 0	0 	0
2025-11-05 21:30:33	 5637	 755	755	56	 143.79	 -1	-1 	0
2025-11-05 21:30:34	 5681	 696	824	56	 208.83	 1	1 	0
2025-11-05 21:30:35	 5716	 770	875	56	 201.80	 -5	-2 	0
2025-11-05 21:30:36	 5751	 743	807	56	 149.06	 1	-2 	0
2025-11-05 21:30:37	 5786	 705	828	56	 142.03	 0	-1 	0
2025-11-05 21:30:38	 5821	 782	782	56	 157.85	 0	0 	0
2025-11-05 21:30:39	 5856	 834	834	56	 178.95	 1	0 	0
2025-11-05 21:30:40	 5891	 829	887	56	 180.70	 -3	0 	0
2025-11-05 21:30:41	 5926	 790	882	56	 184.22	 2	0 	0
2025-11-05 21:30:42	 5961	 768	845	56	 214.10	 -6	-5 	0
2025-11-05 21:30:43	 5996	 789	789	56	 164.88	 -1	0 	0
2025-11-05 21:30:45	 6053	 672	825	56	 196.52	 0	0 	0
2025-11-05 21:30:46	 6088	 694	822	56	 205.31	 -5	-3 	0
2025-11-05 21:30:48	 6150	 672	802	56	 200.04	 -1	-1 	0
2025-11-05 21:30:49	 6185	 675	752	56	 252.77	 0	-3 	0
2025-11-05 21:30:50	 6220	 699	809	56	 163.12	 -6	0 	0
2025-11-05 21:30:51	 6255	 718	806	56	 54.14	 3	4 	0
