                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xe848b023f010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 17:23:54 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 17:25:43	 3917	 3164	-3304	-24	 153.63	 0	0 	0
2025-11-04 17:25:44	 3952	 3011	-3222	-24	 146.60	 -8	3 	0
2025-11-04 17:25:45	 3987	 2932	-3178	-24	 51.68	 0	0 	0
2025-11-04 17:25:46	 4022	 3018	-2996	-24	 106.17	 -1	7 	0
2025-11-04 17:25:47	 4057	 2892	-2771	-24	 164.18	 -8	3 	0
2025-11-04 17:25:48	 4092	 2621	-2680	-8	 164.18	 -8	2 	0
2025-11-04 17:25:49	 4127	 2469	-2641	0	 118.48	 -1	0 	0
2025-11-04 17:25:50	 4162	 2413	-2460	0	 90.35	 -1	6 	0
2025-11-04 17:25:51	 4197	 2407	-2394	0	 206.37	 -1	0 	0
2025-11-04 17:25:52	 4232	 2360	-2500	0	 264.38	 -2	-8 	0
2025-11-04 17:25:53	 4267	 2337	-2625	0	 174.73	 -5	-1 	0
2025-11-04 17:25:54	 4302	 2090	-2612	0	 172.97	 -9	0 	0
2025-11-04 17:25:55	 4337	 1809	-2545	0	 167.70	 -8	2 	0
2025-11-04 17:25:56	 4372	 1568	-2494	0	 171.21	 -1	0 	0
2025-11-04 17:25:57	 4407	 1517	-2474	0	 195.82	 -7	-1 	0
2025-11-04 17:25:58	 4442	 1306	-2613	0	 260.86	 -4	-8 	0
2025-11-04 17:25:59	 4477	 1244	-2890	0	 269.65	 -1	-9 	0
2025-11-04 17:26:00	 4512	 1228	-3147	-16	 239.77	 -2	-7 	0
2025-11-04 17:26:01	 4547	 1104	-3382	0	 250.31	 -4	-8 	0
2025-11-04 17:26:02	 4582	 1054	-3659	0	 283.71	 1	-9 	0
2025-11-04 17:26:04	 4675	 1037	-3598	0	 83.32	 -2	6 	0
2025-11-04 17:26:05	 4710	 1078	-3331	-10	 74.53	 1	8 	0
2025-11-04 17:26:06	 4745	 1168	-3053	0	 53.44	 0	4 	0
2025-11-04 17:26:07	 4780	 1278	-2827	0	 67.50	 3	7 	0
2025-11-04 17:26:08	 4815	 1371	-2566	0	 28.83	 2	5 	0
2025-11-04 17:26:09	 4850	 1519	-2476	0	 343.12	 0	-1 	0
2025-11-04 17:26:10	 4885	 1582	-2525	0	 358.95	 6	-1 	0
2025-11-04 17:26:11	 4920	 1855	-2533	0	 7.73	 8	0 	0
2025-11-04 17:26:12	 4955	 2055	-2512	0	 69.26	 1	0 	0
2025-11-04 17:26:13	 4990	 2021	-2316	0	 99.14	 -3	7 	0
2025-11-04 17:26:14	 5025	 2030	-2154	0	 5.98	 5	1 	0
2025-11-04 17:26:15	 5060	 2284	-2162	0	 313.24	 7	-4 	0
2025-11-04 17:26:16	 5095	 2416	-2391	0	 281.60	 1	-8 	0
2025-11-04 17:26:17	 5130	 2479	-2565	0	 346.64	 0	-2 	0
2025-11-04 17:26:18	 5165	 2609	-2642	-8	 334.34	 6	-4 	0
2025-11-04 17:26:19	 5200	 2838	-2799	-24	 307.97	 6	-7 	0
2025-11-04 17:26:20	 5235	 2935	-2990	-24	 278.09	 0	-8 	0
2025-11-04 17:26:21	 5270	 2984	-3157	-24	 293.91	 2	-7 	0
2025-11-04 17:26:22	 5305	 3093	-3388	-24	 279.84	 1	-3 	0
2025-11-04 17:26:23	 5340	 3104	-3532	-24	 225.35	 -3	-6 	0
2025-11-04 17:26:24	 5375	 3046	-3632	-24	 241.17	 -3	-6 	0
2025-11-04 17:26:25	 5410	 2980	-3879	-24	 278.09	 0	-9 	0
2025-11-04 17:26:26	 5445	 3000	-4000	-24	 278.09	 0	0 	0
2025-11-04 17:26:27	 5480	 3014	-4157	-24	 262.27	 -1	-8 	0
2025-11-04 17:26:28	 5515	 2968	-4229	-24	 218.32	 -2	0 	0
2025-11-04 17:26:29	 5550	 2950	-4219	-24	 290.39	 -1	0 	0
2025-11-04 17:26:30	 5585	 2942	-4209	-24	 297.42	 -1	0 	0
2025-11-04 17:26:32	 5655	 2960	-4244	-24	 293.91	 0	-1 	0
2025-11-04 17:26:34	 5712	 2995	-4176	-24	 104.41	 0	1 	0
2025-11-04 17:26:35	 5747	 2990	-4097	-24	 85.08	 0	6 	0
2025-11-04 17:26:36	 5782	 3002	-4046	-24	 85.08	 0	2 	0
2025-11-04 17:26:37	 5817	 3019	-3877	-24	 100.90	 -1	7 	0
2025-11-04 17:26:38	 5852	 3007	-3868	-24	 55.20	 -1	0 	0
2025-11-04 17:26:39	 5887	 2997	-3886	-24	 49.92	 -1	-1 	0
2025-11-04 17:26:42	 5977	 3000	-3871	-24	 88.59	 1	4 	0
2025-11-04 17:26:43	 6012	 2964	-3668	-24	 121.99	 -1	2 	0
2025-11-04 17:26:44	 6056	 2960	-3641	-24	 169.45	 -1	1 	0
2025-11-04 17:26:45	 6091	 2882	-3607	-24	 195.82	 -1	0 	0
2025-11-04 17:26:46	 6141	 2914	-3617	-24	 320.62	 6	-3 	0
2025-11-04 17:26:47	 6176	 3055	-3760	-24	 276.68	 0	-6 	0
2025-11-04 17:26:48	 6211	 3019	-3888	-24	 250.31	 -3	-7 	0
2025-11-04 17:26:49	 6246	 2964	-4000	-24	 267.89	 -1	-1 	0
2025-11-04 17:26:50	 6281	 2957	-4132	-24	 267.89	 -1	-8 	0
2025-11-04 17:26:51	 6316	 2972	-4261	-24	 297.77	 2	-6 	0
2025-11-04 17:26:52	 6351	 3042	-4406	-24	 260.86	 -1	-4 	0
2025-11-04 17:26:53	 6386	 3021	-4568	-24	 260.86	 -1	-2 	0
2025-11-04 17:26:55	 6441	 3024	-4574	-24	 50.27	 2	2 	0
2025-11-04 17:26:56	 6476	 3091	-4459	-24	 20.39	 5	3 	0
2025-11-04 17:26:57	 6511	 3311	-4438	-24	 332.93	 4	-2 	0
2025-11-04 17:26:58	 6553	 3311	-4450	-24	 111.80	 -1	1 	0
2025-11-04 17:26:59	 6588	 3226	-4292	-24	 106.52	 -3	7 	0
2025-11-04 17:27:00	 6623	 3233	-4145	-24	 37.97	 3	0 	0
2025-11-04 17:27:01	 6658	 3311	-4195	-24	 274.92	 0	-6 	0
2025-11-04 17:27:02	 6693	 3254	-4334	-24	 229.22	 -5	-7 	0
2025-11-04 17:27:03	 6728	 3021	-4468	-24	 157.15	 -8	0 	0
2025-11-04 17:27:04	 6763	 2821	-4416	-24	 120.23	 -2	0 	0
2025-11-04 17:27:07	 6851	 2809	-4415	-24	 109.69	 0	-3 	0
2025-11-04 17:27:08	 6886	 2849	-4522	-24	 106.17	 0	-1 	0
2025-11-04 17:27:09	 6927	 2819	-4506	-24	 144.84	 -5	3 	0
2025-11-04 17:27:10	 6962	 2746	-4439	-24	 76.29	 0	4 	0
2025-11-04 17:27:11	 6997	 2763	-4331	-24	 93.87	 -1	2 	0
2025-11-04 17:27:12	 7032	 2762	-4145	-24	 46.41	 2	0 	0
2025-11-04 17:27:13	 7067	 2868	-4209	-24	 283.36	 3	-6 	0
2025-11-04 17:27:14	 7102	 2853	-4336	-24	 281.60	 -1	0 	0
2025-11-04 17:27:15	 7137	 2813	-4367	-24	 267.54	 -2	-3 	0
2025-11-04 17:27:16	 7172	 2811	-4435	-24	 330.82	 3	-3 	0
2025-11-04 17:27:17	 7207	 2919	-4487	-24	 332.58	 4	-3 	0
2025-11-04 17:27:18	 7242	 3004	-4548	-24	 290.39	 1	-2 	0
2025-11-04 17:27:19	 7277	 3019	-4598	-24	 267.54	 0	-2 	0
2025-11-04 17:27:20	 7319	 3019	-4619	-24	 267.54	 -1	-4 	0
2025-11-04 17:27:21	 7354	 2954	-4848	-24	 256.99	 -4	-8 	0
2025-11-04 17:27:22	 7389	 3027	-4847	-24	 20.04	 6	0 	0
2025-11-04 17:27:23	 7424	 3080	-4721	-24	 120.23	 -1	2 	0
2025-11-04 17:27:24	 7459	 3016	-4702	-24	 197.58	 -6	-2 	0
2025-11-04 17:27:45	 8135	 -33	-210	24	 90.00	 -1	3 	0
2025-11-04 17:27:46	 8170	 -33	-58	24	 90.00	 -1	5 	0
2025-11-04 17:27:47	 8205	 -33	-1	24	 90.00	 -1	0 	0
2025-11-04 17:27:48	 8240	 18	173	48	 93.52	 1	7 	0
2025-11-04 17:27:49	 8275	 19	404	48	 93.52	 -1	7 	0
2025-11-04 17:27:50	 8310	 2	695	24	 93.52	 -1	8 	0
2025-11-04 17:27:51	 8345	 -9	943	24	 84.73	 0	0 	0
2025-11-04 17:27:53	 8400	 -6	938	24	 241.17	 -2	-3 	0
2025-11-04 17:27:54	 8435	 -69	765	24	 239.41	 -1	-3 	0
2025-11-04 17:27:55	 8470	 -75	758	24	 198.98	 -1	-1 	0
2025-11-04 17:28:04	 8791	 -17	747	24	 346.64	 6	-2 	0
2025-11-04 17:28:05	 8826	 247	684	24	 346.64	 8	-2 	0
2025-11-04 17:28:06	 8861	 532	629	24	 4.22	 8	-1 	0
2025-11-04 17:28:07	 8896	 734	671	24	 23.55	 5	2 	0
2025-11-04 17:28:08	 8931	 815	716	24	 353.67	 0	0 	0
2025-11-04 17:28:09	 8966	 966	706	40	 5.98	 3	0 	0
2025-11-04 17:28:10	 9001	 990	711	40	 20.04	 0	0 	0
2025-11-04 17:28:12	 9061	 973	702	40	 23.55	 -1	-1 	0
2025-11-04 17:28:15	 9187	 964	699	40	 53.44	 1	1 	0
2025-11-04 17:28:16	 9222	 1127	852	72	 23.55	 6	4 	0
2025-11-04 17:28:17	 9257	 1401	894	136	 323.79	 7	-3 	0
2025-11-04 17:28:18	 9292	 1515	839	152	 35.86	 0	-1 	0
2025-11-04 17:28:19	 9327	 1539	892	136	 118.48	 0	1 	0
2025-11-04 17:28:20	 9362	 1481	935	136	 155.39	 -7	3 	0
2025-11-04 17:28:21	 9397	 1446	943	136	 264.38	 -1	0 	0
2025-11-04 17:28:22	 9433	 1432	747	168	 271.41	 -1	-9 	0
2025-11-04 17:28:23	 9468	 1435	538	216	 271.41	 0	-2 	0
2025-11-04 17:28:24	 9503	 1455	485	232	 292.50	 2	-7 	0
2025-11-04 17:28:25	 9538	 1532	300	248	 338.20	 1	-4 	0
2025-11-04 17:28:27	 9578	 1574	298	248	 73.12	 0	1 	0
2025-11-04 17:28:29	 9675	 1582	312	248	 55.55	 1	0 	0
2025-11-04 17:28:30	 9710	 1702	339	248	 9.84	 8	1 	0
2025-11-04 17:28:31	 9745	 1775	306	248	 252.07	 1	-8 	0
2025-11-04 17:28:32	 9780	 1654	281	248	 167.70	 -7	1 	0
2025-11-04 17:28:33	 9815	 1569	298	248	 123.75	 -1	0 	0
2025-11-04 17:28:36	 9903	 1566	298	248	 46.41	 1	1 	0
2025-11-04 17:28:37	 9938	 1592	325	248	 46.41	 0	0 	0
2025-11-04 17:28:38	 9973	 1718	431	248	 2.46	 4	0 	0
2025-11-04 17:28:39	 10008	 1775	305	248	 239.41	 -1	-8 	0
2025-11-04 17:28:40	 10043	 1652	292	248	 144.49	 -3	1 	0
2025-11-04 17:28:41	 10078	 1517	357	248	 170.86	 -6	1 	0
2025-11-04 17:28:42	 10113	 1254	399	248	 183.16	 -9	0 	0
2025-11-04 17:28:43	 10148	 1105	304	248	 304.45	 0	-1 	0
2025-11-04 17:28:44	 10183	 1282	286	248	 13.01	 7	-1 	0
2025-11-04 17:28:45	 10218	 1442	315	248	 304.45	 2	-2 	0
2025-11-04 17:28:46	 10253	 1538	113	216	 258.75	 0	-9 	0
2025-11-04 17:28:47	 10288	 1544	-224	136	 220.08	 -2	-11 	0
2025-11-04 17:28:48	 10323	 1380	-230	136	 151.52	 -7	2 	0
2025-11-04 17:28:49	 10358	 1154	-131	88	 151.52	 -4	1 	0
2025-11-04 17:28:50	 10393	 1106	-110	72	 151.52	 -1	0 	0
2025-11-04 17:28:51	 10428	 987	-40	47	 160.31	 -7	3 	0
2025-11-04 17:28:52	 10463	 864	26	24	 176.13	 0	0 	0
2025-11-04 17:28:53	 10510	 813	17	24	 191.95	 -4	-1 	0
2025-11-04 17:28:54	 10545	 775	9	24	 176.13	 -1	-1 	0
2025-11-04 17:28:57	 10633	 769	18	24	 309.73	 -1	0 	0
2025-11-04 17:28:58	 10693	 779	35	24	 230.62	 0	0 	0
2025-11-04 17:29:01	 10790	 577	-2	24	 190.20	 -8	-2 	0
2025-11-04 17:29:02	 10825	 354	-30	24	 174.38	 -8	0 	0
2025-11-04 17:29:03	 10860	 106	-13	24	 228.87	 -3	0 	0
2025-11-04 17:29:04	 10895	 98	-143	24	 288.63	 2	-8 	0
2025-11-04 17:29:05	 10930	 66	-304	24	 184.92	 -5	-1 	0
2025-11-04 17:29:06	 10965	 -98	-178	24	 97.03	 -3	7 	0
2025-11-04 17:29:07	 11000	 -168	-7	24	 144.49	 -6	4 	0
2025-11-04 17:29:08	 11035	 -399	148	24	 140.98	 -8	3 	0
2025-11-04 17:29:09	 11070	 -488	376	24	 63.63	 2	7 	0
2025-11-04 17:29:10	 11105	 -333	610	24	 17.93	 6	4 	0
2025-11-04 17:29:11	 11140	 -64	647	24	 341.02	 8	-2 	0
2025-11-04 17:29:12	 11175	 17	546	48	 260.16	 -1	-8 	0
2025-11-04 17:29:13	 11210	 -26	270	48	 258.40	 -2	-9 	0
2025-11-04 17:29:14	 11245	 -69	144	48	 177.54	 -7	-1 	0
2025-11-04 17:29:15	 11280	 -118	127	48	 189.84	 -9	-2 	0
2025-11-04 17:29:16	 11315	 -412	118	24	 140.62	 -8	2 	0
2025-11-04 17:29:17	 11350	 -642	284	24	 137.11	 -7	5 	0
2025-11-04 17:29:18	 11385	 -704	417	24	 161.72	 0	1 	0
2025-11-04 17:29:19	 11420	 -884	417	24	 174.02	 -8	0 	0
2025-11-04 17:29:20	 11455	 -1144	437	24	 174.02	 -5	0 	0
2025-11-04 17:29:21	 11490	 -1200	440	24	 154.69	 -1	-1 	0
