                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xf56795cef010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 18:48:24 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 18:51:45	 7151	 3022	-3694	-24	 77.34	 1	7 	0
2025-11-04 18:51:46	 7186	 3087	-3580	-24	 5.27	 1	0 	0
2025-11-04 18:51:47	 7221	 3065	-3577	-24	 5.27	 -2	-1 	0
2025-11-04 18:51:48	 7256	 3064	-3579	-24	 349.45	 3	-1 	0
2025-11-04 18:51:49	 7291	 3302	-3570	-48	 15.82	 5	3 	0
2025-11-04 18:51:50	 7326	 3468	-3553	-48	 305.51	 2	-4 	0
2025-11-04 18:51:51	 7361	 3489	-3771	-48	 252.77	 -1	-5 	0
2025-11-04 18:51:52	 7396	 3327	-3879	-48	 131.48	 -7	2 	0
2025-11-04 18:51:53	 7431	 3255	-3765	-48	 40.08	 -2	-3 	0
2025-11-04 18:51:54	 7466	 3216	-3873	-48	 40.08	 0	-2 	0
2025-11-04 18:51:55	 7501	 3216	-3891	-48	 40.08	 -1	-2 	0
2025-11-04 18:51:58	 7579	 3216	-3907	-48	 85.78	 -1	-3 	0
2025-11-04 18:51:59	 7614	 3216	-3933	-48	 85.78	 0	-1 	0
2025-11-04 18:52:00	 7668	 3216	-3952	-48	 66.45	 -1	-1 	0
2025-11-04 18:52:01	 7703	 3280	-3870	-48	 43.59	 1	1 	0
2025-11-04 18:52:02	 7738	 3385	-3760	-48	 66.45	 4	6 	0
2025-11-04 18:52:03	 7773	 3459	-3622	-48	 122.70	 0	0 	0
2025-11-04 18:52:04	 7808	 3386	-3540	-40	 164.88	 -6	3 	1
2025-11-04 18:52:05	 7843	 3136	-3527	-24	 236.95	 -6	-5 	0
2025-11-04 18:52:06	 7878	 3027	-3679	-24	 277.38	 -1	-6 	0
2025-11-04 18:52:07	 7913	 3025	-3940	-24	 261.56	 -1	-9 	0
2025-11-04 18:52:08	 7948	 2995	-4000	-24	 261.56	 -1	-1 	0
2025-11-04 18:52:09	 7983	 2945	-4123	-24	 275.62	 -2	-8 	0
2025-11-04 18:52:10	 8018	 2992	-4307	-24	 275.62	 2	-8 	0
2025-11-04 18:52:11	 8053	 3008	-4585	-24	 259.80	 -1	-6 	0
2025-11-04 18:52:13	 8109	 3021	-4735	-24	 305.51	 2	-7 	0
2025-11-04 18:52:14	 8144	 3087	-4847	-24	 15.82	 0	0 	0
2025-11-04 18:52:15	 8179	 3041	-4848	-24	 116.02	 -1	0 	0
2025-11-04 18:52:16	 8214	 2965	-4772	-24	 170.51	 -1	1 	0
2025-11-04 18:52:17	 8249	 3005	-4808	-24	 247.85	 -3	-7 	0
2025-11-04 18:52:18	 8284	 2928	-4836	-24	 133.59	 -1	2 	0
2025-11-04 18:52:19	 8319	 2935	-4689	-24	 50.98	 2	0 	0
2025-11-04 18:52:20	 8354	 3087	-4711	-24	 345.94	 0	-1 	0
2025-11-04 18:52:21	 8399	 3072	-4689	-24	 119.53	 -2	0 	0
2025-11-04 18:52:22	 8434	 3008	-4677	-24	 103.71	 -1	0 	0
2025-11-04 18:52:23	 8469	 2992	-4643	-24	 98.44	 -1	4 	0
2025-11-04 18:52:24	 8504	 3007	-4510	-24	 79.10	 1	5 	0
2025-11-04 18:52:25	 8539	 3038	-4341	-24	 94.92	 0	0 	0
2025-11-04 18:52:26	 8574	 3010	-4183	-24	 107.23	 -2	6 	0
2025-11-04 18:52:28	 8644	 2993	-4049	-24	 84.38	 0	0 	0
2025-11-04 18:52:29	 8680	 3004	-4005	-24	 84.38	 0	5 	0
2025-11-04 18:52:30	 8715	 3031	-3738	-24	 84.38	 0	8 	0
2025-11-04 18:52:31	 8750	 3061	-3548	-24	 42.19	 0	1 	0
2025-11-04 18:52:33	 8832	 3063	-3548	-24	 265.08	 -1	-4 	0
2025-11-04 18:52:34	 8867	 2965	-3752	-24	 275.62	 -3	-8 	0
2025-11-04 18:52:35	 8902	 2978	-3992	-24	 275.62	 0	-9 	0
2025-11-04 18:52:36	 8937	 2994	-4019	-24	 259.80	 -1	-5 	0
2025-11-04 18:52:37	 8972	 2962	-4268	-24	 272.11	 -1	-9 	0
2025-11-04 18:52:38	 9007	 2978	-4341	-24	 287.93	 1	-9 	0
2025-11-04 18:52:40	 9054	 3015	-4616	-24	 268.59	 -1	-1 	0
2025-11-04 18:52:41	 9089	 2995	-4755	-24	 221.13	 -4	-7 	0
2025-11-04 18:53:03	 9812	 -33	-240	24	 109.34	 -1	1 	0
2025-11-04 18:53:04	 9847	 -91	-71	24	 90.00	 -1	2 	0
2025-11-04 18:53:05	 9882	 29	31	24	 348.05	 7	0 	0
2025-11-04 18:53:06	 9917	 406	-67	24	 341.02	 8	-4 	0
2025-11-04 18:53:07	 9952	 625	-54	24	 30.23	 7	2 	0
2025-11-04 18:53:08	 9987	 695	84	24	 142.73	 -8	3 	0
2025-11-04 18:53:09	 10022	 417	269	24	 107.58	 -5	6 	0
2025-11-04 18:53:10	 10057	 335	464	24	 125.16	 -1	5 	0
2025-11-04 18:53:11	 10092	 73	721	24	 190.20	 -15	2 	0
2025-11-04 18:53:12	 10127	 -367	618	24	 248.20	 -14	-9 	0
2025-11-04 18:53:13	 10162	 -457	166	24	 9.49	 9	-7 	0
2025-11-04 18:53:14	 10197	 -166	169	48	 23.55	 7	3 	0
2025-11-04 18:53:15	 10232	 -125	154	48	 307.97	 6	-4 	0
2025-11-04 18:53:16	 10267	 59	-39	24	 9.49	 7	-3 	0
2025-11-04 18:53:17	 10302	 285	-25	24	 53.44	 1	0 	0
