                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x770212791010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 3  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 20:37:32 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 20:38:54	 2797	 -2014	-2195	32	 8.09	 7	-2 	0
2025-11-05 20:38:55	 2832	 -1921	-2186	32	 106.52	 0	-2 	0
2025-11-05 20:38:56	 2867	 -1952	-2100	32	 83.67	 -1	-4 	0
2025-11-05 20:38:57	 2902	 -1996	-2105	32	 153.98	 0	-1 	0
2025-11-05 20:39:01	 3033	 -1473	-3338	64	 90.00	 -1	1 	0
2025-11-05 20:39:02	 3068	 -1421	-3239	64	 16.17	 0	1 	0
2025-11-05 20:39:03	 3103	 -1411	-3284	64	 283.01	 2	-4 	0
2025-11-05 20:39:04	 3138	 -1419	-3284	64	 205.66	 -6	-4 	0
2025-11-05 20:39:05	 3173	 -1625	-3295	64	 103.71	 -1	-4 	0
2025-11-05 20:39:06	 3208	 -1590	-3251	64	 24.61	 1	2 	0
2025-11-05 20:39:07	 3243	 -1512	-3223	64	 36.91	 -3	-3 	0
2025-11-05 20:39:08	 3278	 -1535	-3223	64	 72.07	 0	0 	0
2025-11-05 20:39:09	 3313	 -1601	-3068	64	 165.23	 -6	4 	0
2025-11-05 20:39:10	 3348	 -1767	-3025	64	 107.23	 -2	0 	0
2025-11-05 20:39:11	 3383	 -1823	-3010	64	 100.20	 -1	-1 	0
2025-11-05 20:39:12	 3418	 -1823	-3058	64	 89.65	 0	-2 	0
2025-11-05 20:39:13	 3453	 -1821	-3014	64	 89.65	 -1	2 	0
2025-11-05 20:39:14	 3488	 -1818	-2943	64	 91.41	 0	2 	0
2025-11-05 20:39:15	 3523	 -1828	-2875	64	 91.41	 -1	0 	0
2025-11-05 20:39:16	 3558	 -1830	-2792	64	 86.13	 0	6 	0
2025-11-05 20:39:17	 3593	 -1842	-2633	64	 49.22	 0	0 	0
2025-11-05 20:39:18	 3628	 -1672	-2529	64	 338.91	 5	1 	0
2025-11-05 20:39:19	 3663	 -1649	-2607	64	 238.71	 -1	-4 	0
2025-11-05 20:39:20	 3698	 -1711	-2585	64	 178.95	 -8	0 	0
2025-11-05 20:39:21	 3733	 -1934	-2686	64	 265.08	 -3	-8 	0
2025-11-05 20:39:22	 3768	 -1914	-2813	64	 300.23	 3	-7 	0
2025-11-05 20:39:23	 3803	 -1796	-3065	64	 344.18	 5	-6 	0
2025-11-05 20:39:24	 3838	 -1708	-3125	64	 22.85	 3	0 	0
2025-11-05 20:39:25	 3873	 -1697	-3108	64	 10.55	 1	0 	0
2025-11-05 20:39:26	 3908	 -1482	-3090	64	 358.24	 8	-1 	0
2025-11-05 20:39:27	 3943	 -1202	-3062	64	 63.28	 6	4 	0
2025-11-05 20:39:28	 3978	 -1145	-2814	64	 98.44	 -1	8 	0
2025-11-05 20:39:29	 4013	 -1187	-2589	64	 145.90	 2	-1 	0
2025-11-05 20:39:30	 4048	 -1142	-2607	64	 154.69	 -5	2 	0
2025-11-05 20:39:31	 4083	 -1369	-2556	64	 117.77	 0	0 	0
2025-11-05 20:39:32	 4118	 -1285	-2551	64	 354.73	 6	1 	0
2025-11-05 20:39:33	 4153	 -1110	-2679	64	 266.84	 0	-8 	0
2025-11-05 20:39:34	 4188	 -1149	-2954	64	 214.10	 -5	-7 	0
2025-11-05 20:39:35	 4223	 -1200	-3021	64	 203.55	 -1	-2 	0
2025-11-05 20:39:36	 4258	 -1378	-3105	64	 173.67	 -12	0 	0
2025-11-05 20:39:37	 4293	 -1732	-3025	64	 117.42	 -4	0 	0
