                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xfce0383df010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 20:09:17 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 20:14:17	 10492	 1895	-596	-64	 96.68	 -5	4 	0
2025-11-04 20:14:18	 10527	 1858	-376	-64	 80.86	 0	2 	0
2025-11-04 20:14:19	 10566	 1855	-355	-64	 80.86	 -1	-1 	0
2025-11-04 20:14:21	 10613	 1874	-305	-64	 65.04	 2	5 	0
2025-11-04 20:14:22	 10648	 1948	-57	-64	 121.29	 -2	7 	0
2025-11-04 20:14:23	 10683	 1767	56	-64	 244.34	 -4	-1 	0
2025-11-04 20:14:24	 10718	 1728	47	-64	 330.47	 -1	-1 	0
2025-11-04 20:14:25	 10762	 1797	7	-64	 295.31	 0	-1 	0
2025-11-04 20:14:26	 10797	 1809	25	-64	 270.70	 0	-2 	0
2025-11-04 20:14:27	 10832	 1813	-77	-64	 353.32	 1	-1 	0
2025-11-04 20:14:28	 10867	 2033	-91	-64	 326.95	 7	-2 	0
2025-11-04 20:14:29	 10902	 2172	-296	-64	 240.82	 -1	-8 	0
2025-11-04 20:14:30	 10937	 2016	-516	-56	 235.55	 -6	-7 	0
2025-11-04 20:14:31	 10972	 1907	-646	-64	 196.88	 -1	-1 	0
2025-11-04 20:14:35	 11098	 1913	-660	-64	 184.57	 -3	-1 	0
2025-11-04 20:14:36	 11133	 1805	-668	-64	 184.57	 -1	-1 	0
2025-11-04 20:14:37	 11168	 1814	-668	-64	 184.57	 0	0 	0
2025-11-04 20:14:41	 11313	 1825	-661	-64	 246.09	 1	2 	0
2025-11-04 20:14:42	 11348	 1887	-519	-64	 246.09	 3	6 	0
2025-11-04 20:14:43	 11383	 1929	-421	-64	 226.76	 -4	-5 	0
2025-11-04 20:14:44	 11418	 1849	-522	-64	 226.76	 -1	-1 	0
2025-11-04 20:14:45	 11466	 1859	-506	-64	 239.97	 0	0 	0
2025-11-04 20:14:50	 11613	 -1	145	0	 90.00	 -1	7 	0
2025-11-04 20:14:51	 11648	 22	410	0	 28.48	 1	4 	0
2025-11-04 20:14:52	 11683	 179	445	0	 349.80	 7	-2 	0
2025-11-04 20:14:53	 11718	 369	414	0	 5.62	 1	-1 	0
2025-11-04 20:14:58	 11877	 375	412	0	 355.08	 -2	-1 	0
2025-11-04 20:14:59	 11912	 354	415	0	 351.56	 -1	0 	0
2025-11-04 20:15:04	 12103	 526	409	0	 5.62	 7	-1 	0
2025-11-04 20:15:05	 12138	 808	449	0	 355.08	 8	1 	0
2025-11-04 20:15:06	 12173	 1075	371	0	 337.50	 7	-4 	0
2025-11-04 20:15:07	 12208	 1374	251	0	 274.22	 7	-9 	0
2025-11-04 20:15:08	 12243	 1362	208	0	 314.65	 2	-1 	0
2025-11-04 20:15:09	 12278	 1478	164	0	 284.77	 1	-3 	0
2025-11-04 20:15:10	 12313	 1494	143	0	 277.73	 0	-1 	0
2025-11-04 20:15:14	 12434	 1495	152	0	 249.61	 -1	0 	0
2025-11-04 20:15:19	 12631	 1495	171	0	 261.91	 -1	-1 	0
